station_id,capacity,station_code,station_name,lcd_racks,qr_racks,operation_type,capacity_source
ST-2985,8,4885.0, 가든파이브 리빙관,,8.0,QR,seoul_open_data
ST-2984,16,4884.0, H비즈니스파크,,16.0,QR,seoul_open_data
ST-2983,8,4240.0, 아현문화건강센터,,8.0,QR,seoul_open_data
ST-2982,20,,,,,,fallback_20
ST-2981,7,4238.0, 상암한샘빌딩앞,,7.0,QR,seoul_open_data
ST-2980,10,4234.0, 에스테반,,10.0,QR,seoul_open_data
ST-298,10,250.0, 대림아파트 사거리,10.0,,LCD,seoul_open_data
ST-2979,10,4233.0, 코오롱아파트사거리,,10.0,QR,seoul_open_data
ST-2978,14,4226.0, 마포프레스티지자이 1,,14.0,QR,seoul_open_data
ST-2977,5,4224.0, 서부운전면허시험장,,5.0,QR,seoul_open_data
ST-2976,13,4221.0, 솔리스타오피스텔(공덕동주민센터),,13.0,QR,seoul_open_data
ST-2975,10,4220.0, 신촌 청년주택,,10.0,QR,seoul_open_data
ST-2974,13,4218.0, 디지털매직스페이스,,13.0,QR,seoul_open_data
ST-2973,20,,,,,,fallback_20
ST-2972,6,4893.0, 문정법조단지12,,6.0,QR,seoul_open_data
ST-2971,20,,,,,,fallback_20
ST-2970,7,4415.0, 미아초교버스승강장,,7.0,QR,seoul_open_data
ST-297,16,249.0, 여의도중학교 옆,,16.0,QR,seoul_open_data
ST-2969,8,4834.0, 용마복지센터 앞,,8.0,QR,seoul_open_data
ST-2968,20,,,,,,fallback_20
ST-2967,4,4080.0, 창동주공19단지앞,,4.0,QR,seoul_open_data
ST-2966,20,,,,,,fallback_20
ST-2965,15,5070.0, 마곡13단지힐스테이트마스터 후문(1320동 앞),,15.0,QR,seoul_open_data
ST-2964,20,3985.0, 디폴리스 지식산업센터,,20.0,QR,seoul_open_data
ST-2963,20,,,,,,fallback_20
ST-2962,8,4329.0, SC제일은행 양재동지점 앞,,8.0,QR,seoul_open_data
ST-2961,23,4536.0, 양천해누리체육공원,,23.0,QR,seoul_open_data
ST-2960,10,4535.0, 목동12단지 아파트,,10.0,QR,seoul_open_data
ST-296,10,248.0, 초원아파트 앞,10.0,,LCD,seoul_open_data
ST-2959,15,4599.0, 대림우성아파트 사거리,,15.0,QR,seoul_open_data
ST-2958,9,4598.0, 오목교 동측 지하보도,,9.0,QR,seoul_open_data
ST-2957,9,4880.0, 송파청소년센터,,9.0,QR,seoul_open_data
ST-2956,10,4678.0, 백련산로 녹번센트레빌,,10.0,QR,seoul_open_data
ST-2955,20,,,,,,fallback_20
ST-2954,20,,,,,,fallback_20
ST-2953,20,,,,,,fallback_20
ST-2952,5,4828.0, 신내동 한살림 중랑지구 앞,,5.0,QR,seoul_open_data
ST-2951,20,,,,,,fallback_20
ST-2950,20,,,,,,fallback_20
ST-295,14,247.0, 당산역 10번출구 앞,,14.0,QR,seoul_open_data
ST-2949,10,3915.0, 동선아파트 앞,,10.0,QR,seoul_open_data
ST-2948,7,3815.0, 광일빌딩,,7.0,QR,seoul_open_data
ST-2947,10,5072.0, 김포공항입구 교통섬,,10.0,QR,seoul_open_data
ST-2946,8,5067.0, 주원 리젠트 앞,,8.0,QR,seoul_open_data
ST-2945,25,5066.0, 아망떼마곡전시장,,25.0,QR,seoul_open_data
ST-2944,10,5065.0, 허준박물관삼거리,,10.0,QR,seoul_open_data
ST-2943,15,5064.0, 양천향교역8번출구,,15.0,QR,seoul_open_data
ST-2942,20,4827.0, 신내SK V1센터 앞,,20.0,QR,seoul_open_data
ST-2941,14,4889.0, 마천역 1번 출구 인근②,,14.0,QR,seoul_open_data
ST-2940,20,,,,,,fallback_20
ST-294,14,245.0, 삼성생명 당산사옥 앞,14.0,,LCD,seoul_open_data
ST-2939,20,,,,,,fallback_20
ST-2938,20,,,,,,fallback_20
ST-2937,20,,,,,,fallback_20
ST-2936,20,,,,,,fallback_20
ST-2935,8,4414.0, 안암역 3번 출구,,8.0,QR,seoul_open_data
ST-2934,5,4324.0, 세화고등학교,,5.0,QR,seoul_open_data
ST-2933,20,,,,,,fallback_20
ST-2932,10,3983.0, 금천구청역 1번 출구,,10.0,QR,seoul_open_data
ST-2931,20,,,,,,fallback_20
ST-2930,20,,,,,,fallback_20
ST-293,20,244.0, 영등포삼환아파트 앞,20.0,,LCD,seoul_open_data
ST-2929,10,3692.0, 둔촌오륜역 1번 출구,,10.0,QR,seoul_open_data
ST-2928,20,,,,,,fallback_20
ST-2927,20,,,,,,fallback_20
ST-2926,20,,,,,,fallback_20
ST-2925,20,,,,,,fallback_20
ST-2924,16,4633.0, 센트럴파크타워 앞,,16.0,QR,seoul_open_data
ST-2923,15,4715.0, 돈의문 박물관 마을,,15.0,QR,seoul_open_data
ST-2922,7,4824.0, 상봉신협 앞,,7.0,QR,seoul_open_data
ST-2921,8,4823.0, 방정환교육지원센터 옆,,8.0,QR,seoul_open_data
ST-2920,15,4594.0, 양평교 영등포대여소,,15.0,QR,seoul_open_data
ST-292,15,243.0, 이앤씨드림타워 앞,15.0,,LCD,seoul_open_data
ST-2919,20,,,,,,fallback_20
ST-2918,20,,,,,,fallback_20
ST-2917,20,,,,,,fallback_20
ST-2916,10,4874.0, 탄천1교 하부보도,,10.0,QR,seoul_open_data
ST-2915,20,,,,,,fallback_20
ST-2914,10,4042.0, 상계문화정보도서관,,10.0,QR,seoul_open_data
ST-2913,20,,,,,,fallback_20
ST-2912,6,3972.0, 산기슭공원 앞,,6.0,QR,seoul_open_data
ST-2911,20,,,,,,fallback_20
ST-2910,6,3970.0, 시흥4동주민센터 앞,,6.0,QR,seoul_open_data
ST-291,15,242.0, 신길선원가와인아파트 앞,15.0,,LCD,seoul_open_data
ST-2909,20,,,,,,fallback_20
ST-2908,20,3689.0, 강일역 3번출구,,20.0,QR,seoul_open_data
ST-2907,13,3642.0, LH강남힐스테이트아파트,,13.0,QR,seoul_open_data
ST-2906,20,,,,,,fallback_20
ST-2905,20,4217.0, 한강공원 망원나들목,,20.0,QR,seoul_open_data
ST-2904,8,4826.0, 홈플러스 면목점,,8.0,QR,seoul_open_data
ST-2903,10,4798.0, 황학동롯데캐슬,,10.0,QR,seoul_open_data
ST-2902,14,4592.0, 신길우성4차아파트,,14.0,QR,seoul_open_data
ST-2901,20,4591.0, 신길자이아파트,,20.0,QR,seoul_open_data
ST-2900,20,,,,,,fallback_20
ST-290,10,241.0, 신길우성1차아파트 앞 공원,,10.0,QR,seoul_open_data
ST-29,9,127.0, 현대벤처빌 앞,,9.0,QR,seoul_open_data
ST-2899,18,4589.0, KRX한국거래소(1),,18.0,QR,seoul_open_data
ST-2898,5,4411.0, 동산어린이공원 앞,,5.0,QR,seoul_open_data
ST-2897,21,4255.0, 래미안 루센티아 아파트 108동 앞,,21.0,QR,seoul_open_data
ST-2896,8,4041.0, 공릉역3번출구,,8.0,QR,seoul_open_data
ST-2895,20,3969.0, 독산역 롯데캐슬 104동 앞,,20.0,QR,seoul_open_data
ST-2894,10,3968.0, 독산동 현대홈타운 금천과선교 앞,,10.0,QR,seoul_open_data
ST-2893,16,3967.0, 혜명양로원 담장 옆(2),,16.0,QR,seoul_open_data
ST-2892,10,3914.0, 신도림쌍용플래티넘노블아파트 앞,,10.0,QR,seoul_open_data
ST-2891,3,3882.0, 자양2동 주민센터,,3.0,QR,seoul_open_data
ST-2890,20,,,,,,fallback_20
ST-289,10,240.0, 문래역 4번출구 앞,10.0,,LCD,seoul_open_data
ST-2889,20,,,,,,fallback_20
ST-2888,10,5061.0, 우장산동 가곡어린이공원앞,,10.0,QR,seoul_open_data
ST-2887,7,5059.0, 화곡2동주민센터,,7.0,QR,seoul_open_data
ST-2886,14,5057.0, 마곡역4번출구,,14.0,QR,seoul_open_data
ST-2885,20,,,,,,fallback_20
ST-2884,7,5055.0, 마곡역5번출구앞,,7.0,QR,seoul_open_data
ST-2883,25,5053.0, 신마곡벽산블루밍메트로오피스텔앞,,25.0,QR,seoul_open_data
ST-2882,7,3646.0, 선정릉역 4번 출구,,7.0,QR,seoul_open_data
ST-2881,20,,,,,,fallback_20
ST-2880,6,4632.0, 용산 푸르지오 파크타운 1단지 앞,,6.0,QR,seoul_open_data
ST-288,20,239.0, 유스호스텔 앞,20.0,,LCD,seoul_open_data
ST-2879,10,4532.0, 목동현대아파트 후문 앞,,10.0,QR,seoul_open_data
ST-2878,7,4872.0, 개롱역 3번 출구 뒤,,7.0,QR,seoul_open_data
ST-2877,7,4871.0, 오금동 대림아파트 정문,,7.0,QR,seoul_open_data
ST-2876,10,4870.0, 몽촌토성역 3번 출구,,10.0,QR,seoul_open_data
ST-2875,10,4323.0, 내곡도서관,,10.0,QR,seoul_open_data
ST-2874,10,4216.0, 망원정 앞,,10.0,QR,seoul_open_data
ST-2873,10,3814.0, 난곡사거리,,10.0,QR,seoul_open_data
ST-2872,7,3813.0, 낙성대역 5번출구,,7.0,QR,seoul_open_data
ST-2871,25,5052.0, 마곡역 7번출구,,25.0,QR,seoul_open_data
ST-2870,6,4902.0, 구역삼세무서 교차로,,6.0,QR,seoul_open_data
ST-287,10,238.0, 제2구민체육센타 앞,10.0,,LCD,seoul_open_data
ST-2869,20,,,,,,fallback_20
ST-2868,20,,,,,,fallback_20
ST-2867,10,3641.0, 대청역,,10.0,QR,seoul_open_data
ST-2866,10,4603.0, 한강GS에클라트 건너편 교통섬,,10.0,QR,seoul_open_data
ST-2865,7,3881.0, 신자초교입구 교차로,,7.0,QR,seoul_open_data
ST-2863,20,,,,,,fallback_20
ST-2862,20,,,,,,fallback_20
ST-2861,10,4040.0, 공릉로 26길,,10.0,QR,seoul_open_data
ST-2860,8,4820.0, 망우역 2번 출구,,8.0,QR,seoul_open_data
ST-286,20,237.0, 보라매 두산위브 건너편,,20.0,QR,seoul_open_data
ST-2859,10,4039.0, 서울시 북부여성발전센터,,10.0,QR,seoul_open_data
ST-2858,10,3758.0, 서울남부출입국관리소,,10.0,QR,seoul_open_data
ST-2857,10,3757.0, 신방화역 6번출구,,10.0,QR,seoul_open_data
ST-2856,4,4363.0, 신금호역 2번출구 앞,,4.0,QR,seoul_open_data
ST-2855,10,3912.0, 삼호아파트 앞,,10.0,QR,seoul_open_data
ST-2854,20,,,,,,fallback_20
ST-2853,20,,,,,,fallback_20
ST-2852,10,4588.0,양남사거리2,,10.0,QR,seoul_open_data
ST-2851,10,3811.0,신사로입구,,10.0,QR,seoul_open_data
ST-2850,20,,,,,,fallback_20
ST-285,10,236.0, 문래동자이아파트 앞,10.0,,LCD,seoul_open_data
ST-2849,8,4078.0, 원당공원 앞,,8.0,QR,seoul_open_data
ST-2848,20,,,,,,fallback_20
ST-2847,7,3640.0, 일원1동주민센터앞 사거리,,7.0,QR,seoul_open_data
ST-2846,10,4819.0, 면목동 새싹어린이공원 앞,,10.0,QR,seoul_open_data
ST-2845,13,4797.0, KG타워 앞,,13.0,QR,seoul_open_data
ST-2844,10,4531.0, 목동아파트 613동 앞,,10.0,QR,seoul_open_data
ST-2843,7,3879.0, 중랑천 뚝방길 산책로 입구,,7.0,QR,seoul_open_data
ST-2842,10,3812.0, KT관악지점,,10.0,QR,seoul_open_data
ST-2841,20,,,,,,fallback_20
ST-2840,20,,,,,,fallback_20
ST-284,10,235.0, 신길동 우리은행 옆,10.0,,LCD,seoul_open_data
ST-2839,5,3638.0, 신청담나들목,,5.0,QR,seoul_open_data
ST-2838,20,,,,,,fallback_20
ST-2837,5,3636.0, 삼성중앙역·플래티넘아파트 정류소,,5.0,QR,seoul_open_data
ST-2836,20,,,,,,fallback_20
ST-2835,15,4037.0, 물넘이교,,15.0,QR,seoul_open_data
ST-2834,9,4370.0,성동교 사거리,,9.0,QR,seoul_open_data
ST-2833,10,4868.0, 석촌호수 서호 남단,,10.0,QR,seoul_open_data
ST-2832,20,3785.0, 마곡14단지 1408동앞,,20.0,QR,seoul_open_data
ST-2831,10,3762.0, 마곡9단지 907동앞,,10.0,QR,seoul_open_data
ST-2830,20,,,,,,fallback_20
ST-283,20,,,,,,fallback_20
ST-2829,10,3911.0, 항동하버리안2단지아파트 후문,,10.0,QR,seoul_open_data
ST-2828,10,3910.0, 목양전원교회 앞 로터리,,10.0,QR,seoul_open_data
ST-2827,7,4173.0, 중대후문 마을버스정류장,,7.0,QR,seoul_open_data
ST-2826,20,,,,,,fallback_20
ST-2825,10,4677.0, 백련산 SK뷰 아이파크 해모로 아파트 앞,,10.0,QR,seoul_open_data
ST-2824,9,4676.0, 갈현1동 주민센터,,9.0,QR,seoul_open_data
ST-2823,10,4575.0, 대림동 e편한세상영등포아델포레,,10.0,QR,seoul_open_data
ST-2822,9,4574.0, 영등포시장역 포레나영등포,,9.0,QR,seoul_open_data
ST-2821,10,4573.0, 두산위브아파트,,10.0,QR,seoul_open_data
ST-2820,10,4571.0, 문래동롯데캐슬아파트,,10.0,QR,seoul_open_data
ST-282,10,233.0, 양평1동 YP센터 앞,10.0,,LCD,seoul_open_data
ST-2819,10,4569.0, 힐스테이트클래시안아파트,,10.0,QR,seoul_open_data
ST-2818,20,,,,,,fallback_20
ST-2817,10,4567.0, 한림대학교 강남성심병원 신관,,10.0,QR,seoul_open_data
ST-2816,15,4566.0, 대림성원상떼빌아파트,,15.0,QR,seoul_open_data
ST-2815,10,4565.0, 영등포 신세계백화점,,10.0,QR,seoul_open_data
ST-2814,10,4564.0, 63스퀘어,,10.0,QR,seoul_open_data
ST-2813,10,4563.0, 여의도 은하아파트,,10.0,QR,seoul_open_data
ST-2812,10,4561.0, 양평역 1번출구,,10.0,QR,seoul_open_data
ST-2811,10,4560.0, 양평동성원아파트,,10.0,QR,seoul_open_data
ST-2810,10,4559.0, 신길역 2번출구,,10.0,QR,seoul_open_data
ST-281,20,232.0, 양평우림 이비즈센타 앞,20.0,,LCD,seoul_open_data
ST-2809,10,4558.0, 대영중고 후문,,10.0,QR,seoul_open_data
ST-2808,10,4555.0, 대림우성2차아파트,,10.0,QR,seoul_open_data
ST-2807,10,4553.0, 당산삼성2차아파트,,10.0,QR,seoul_open_data
ST-2806,10,4552.0, 코레일유통본사,,10.0,QR,seoul_open_data
ST-2805,8,4777.0, 약수동 주민센터,,8.0,QR,seoul_open_data
ST-2804,20,,,,,,fallback_20
ST-2803,10,4175.0, 대방역2번출구,,10.0,QR,seoul_open_data
ST-2802,20,,,,,,fallback_20
ST-2801,10,4578.0,보라매sk뷰,,10.0,QR,seoul_open_data
ST-2800,15,4576.0,보라매sk뷰 108동 앞,,15.0,QR,seoul_open_data
ST-280,10,231.0, 남부고용노동지청 남측,10.0,,LCD,seoul_open_data
ST-28,20,126.0, 서강대 후문 옆,,20.0,QR,seoul_open_data
ST-2799,6,4077.0, 도봉제1교,,6.0,QR,seoul_open_data
ST-2798,10,4867.0, 가락대림아파트 앞,,10.0,QR,seoul_open_data
ST-2797,5,4865.0, 한성백제역 1번출구 뒤,,5.0,QR,seoul_open_data
ST-2796,10,4864.0, 송파사거리,,10.0,QR,seoul_open_data
ST-2795,20,,,,,,fallback_20
ST-2794,10,4530.0, 방아다리어린이공원,,10.0,QR,seoul_open_data
ST-2793,20,,,,,,fallback_20
ST-2792,9,4036.0, 하계역 6번출구,,9.0,QR,seoul_open_data
ST-2791,10,4027.0, 한내 행복발전소 옆,,10.0,QR,seoul_open_data
ST-2790,10,3801.0, 이랜드글로벌R&D센터,,10.0,QR,seoul_open_data
ST-279,25,229.0, 양평1 보행육교 앞,25.0,,LCD,seoul_open_data
ST-2789,10,3774.0, 마곡9단지 910동 상가앞,,10.0,QR,seoul_open_data
ST-2788,5,3634.0, 국악고교 앞 교차로,,5.0,QR,seoul_open_data
ST-2787,5,4367.0, kt 행당빌딩 앞,,5.0,QR,seoul_open_data
ST-2786,8,4794.0, 서울역 서부교차로(3),,8.0,QR,seoul_open_data
ST-2785,10,4674.0, 녹번역e편한세상 캐슬 정문 앞,,10.0,QR,seoul_open_data
ST-2784,20,,,,,,fallback_20
ST-2783,10,4672.0, 준빌딩 앞,,10.0,QR,seoul_open_data
ST-2782,10,4671.0, 청구성심병원 앞,,10.0,QR,seoul_open_data
ST-2781,10,4668.0, 기자촌사거리 B,,10.0,QR,seoul_open_data
ST-2780,10,4667.0, 폭포동입구 교차로,,10.0,QR,seoul_open_data
ST-278,10,228.0, 선유도역 3번출구 앞,,10.0,QR,seoul_open_data
ST-2779,10,4665.0, 응암역3번 출구(서부경찰서 방면),,10.0,QR,seoul_open_data
ST-2778,10,4663.0," 불광역3,6호선 버스정류장(동명여고 방면)",,10.0,QR,seoul_open_data
ST-2777,10,4659.0, 신진과학기술고등학교 버스정류장(응암시장 방면),,10.0,QR,seoul_open_data
ST-2776,10,4658.0, 녹번역1번출구앞,,10.0,QR,seoul_open_data
ST-2775,17,4657.0, 본 서부병원 교차로 사거리,,17.0,QR,seoul_open_data
ST-2774,15,4527.0, 목동신시가지아파트6단지,,15.0,QR,seoul_open_data
ST-2773,10,4526.0, 목동아파트2단지 222동 앞,,10.0,QR,seoul_open_data
ST-2772,20,,,,,,fallback_20
ST-2771,10,4522.0, 신곡시장,,10.0,QR,seoul_open_data
ST-2770,10,4520.0, 대성유니드아파트,,10.0,QR,seoul_open_data
ST-277,20,227.0, 양평2나들목 보행통로 입구,,20.0,QR,seoul_open_data
ST-2769,8,4519.0, 양원보도육교,,8.0,QR,seoul_open_data
ST-2768,10,4518.0, 청기와빌딩,,10.0,QR,seoul_open_data
ST-2767,10,4517.0, 성보하이드로빌딩,,10.0,QR,seoul_open_data
ST-2766,20,,,,,,fallback_20
ST-2765,10,4515.0, 동문굿모닝탑,,10.0,QR,seoul_open_data
ST-2764,20,4514.0, 목동성당 앞,,20.0,QR,seoul_open_data
ST-2763,15,4512.0, 목동13_14단지 사거리,,15.0,QR,seoul_open_data
ST-2762,13,4510.0, 신정네거리역 교차로,,13.0,QR,seoul_open_data
ST-2761,15,4509.0, 서울영상고교 입구,,15.0,QR,seoul_open_data
ST-2760,10,4508.0, 유원목동아파트 103동 앞,,10.0,QR,seoul_open_data
ST-276,20,617.0, 청솔우성아파트 앞,,20.0,QR,seoul_open_data
ST-2759,10,4507.0, 신정제일시장,,10.0,QR,seoul_open_data
ST-2758,20,,,,,,fallback_20
ST-2757,7,4860.0, 가락쌍용2차아파트 103동,,7.0,QR,seoul_open_data
ST-2756,10,4862.0, 성내교 남단,,10.0,QR,seoul_open_data
ST-2755,20,,,,,,fallback_20
ST-2754,10,4016.0, 노원 마들스타디움,,10.0,QR,seoul_open_data
ST-2753,10,3908.0, 오류동 다숲오피스텔 앞,,10.0,QR,seoul_open_data
ST-2752,10,3770.0, 남부순환로 205,,10.0,QR,seoul_open_data
ST-2751,20,,,,,,fallback_20
ST-2750,20,,,,,,fallback_20
ST-275,20,,,,,,fallback_20
ST-2749,10,3681.0, 길동 마루빌딩,,10.0,QR,seoul_open_data
ST-2748,6,3680.0, 강동역3번출구,,6.0,QR,seoul_open_data
ST-2747,20,,,,,,fallback_20
ST-2746,20,,,,,,fallback_20
ST-2745,20,3675.0, 강동리버스트8단지,,20.0,QR,seoul_open_data
ST-2744,10,3674.0, 강동리버스트7단지,,10.0,QR,seoul_open_data
ST-2743,20,,,,,,fallback_20
ST-2742,10,3671.0, 둔촌동역교차로,,10.0,QR,seoul_open_data
ST-2741,20,,,,,,fallback_20
ST-2740,20,,,,,,fallback_20
ST-274,25,615.0, 용두동 래미안허브리츠아파트 앞,,25.0,QR,seoul_open_data
ST-2739,12,3665.0, 고덕센트럴 아이파크상가 앞,,12.0,QR,seoul_open_data
ST-2738,12,3664.0, 맥도날드 서울둔촌DT점 앞,,12.0,QR,seoul_open_data
ST-2737,20,,,,,,fallback_20
ST-2736,20,,,,,,fallback_20
ST-2735,20,,,,,,fallback_20
ST-2734,20,,,,,,fallback_20
ST-2733,20,,,,,,fallback_20
ST-2732,12,3657.0, 서울천호동우체국,,12.0,QR,seoul_open_data
ST-2731,10,4406.0, 장곡초등학교 앞,,10.0,QR,seoul_open_data
ST-2730,20,,,,,,fallback_20
ST-273,23,614.0, 용두동 사거리,,23.0,QR,seoul_open_data
ST-2729,10,4031.0, 청암예술학교 앞,,10.0,QR,seoul_open_data
ST-2728,7,4863.0, 잠실나들목5,,7.0,QR,seoul_open_data
ST-2727,10,4074.0, 도봉구육아종합지원센터(창동),,10.0,QR,seoul_open_data
ST-2726,20,,,,,,fallback_20
ST-2725,10,4064.0, 신창아파트 입구 앞,,10.0,QR,seoul_open_data
ST-2724,20,,,,,,fallback_20
ST-2723,20,,,,,,fallback_20
ST-2722,10,4054.0, 창동한신아파트 버스정류소,,10.0,QR,seoul_open_data
ST-2721,20,,,,,,fallback_20
ST-2720,9,4033.0, 녹천역 4번 출구 옆,,9.0,QR,seoul_open_data
ST-272,8,613.0, 신설동역 10번출구 앞,8.0,,LCD,seoul_open_data
ST-2719,20,,,,,,fallback_20
ST-2718,8,4029.0, 청소년수련관 후문,,8.0,QR,seoul_open_data
ST-2717,20,,,,,,fallback_20
ST-2716,20,,,,,,fallback_20
ST-2715,10,4025.0, 한천교 동편,,10.0,QR,seoul_open_data
ST-2714,10,4024.0, 꿈의숲 SK뷰 아파트,,10.0,QR,seoul_open_data
ST-2713,10,4023.0, 월계역 1번 출구,,10.0,QR,seoul_open_data
ST-2712,20,,,,,,fallback_20
ST-2711,20,,,,,,fallback_20
ST-2710,7,4019.0, 상계주공10단지 버스정류소,,7.0,QR,seoul_open_data
ST-271,20,612.0, 시립동부병원 앞 사거리,,20.0,QR,seoul_open_data
ST-2709,20,,,,,,fallback_20
ST-2708,20,,,,,,fallback_20
ST-2707,20,,,,,,fallback_20
ST-2706,20,4013.0, 중계 롯데마트,,20.0,QR,seoul_open_data
ST-2705,10,4011.0, 월계 센트럴 아이파크,,10.0,QR,seoul_open_data
ST-2704,20,,,,,,fallback_20
ST-2703,10,4008.0, 하계 어린이 공원,,10.0,QR,seoul_open_data
ST-2702,20,,,,,,fallback_20
ST-2701,10,4005.0, 중계2차 한화꿈에그린 101동 인근,,10.0,QR,seoul_open_data
ST-2700,10,4004.0, 당고개입구오거리 당현천변,,10.0,QR,seoul_open_data
ST-270,10,610.0, 동대문중 교차로,,10.0,QR,seoul_open_data
ST-27,20,,,,,,fallback_20
ST-2699,20,,,,,,fallback_20
ST-2698,20,,,,,,fallback_20
ST-2697,20,,,,,,fallback_20
ST-2696,20,,,,,,fallback_20
ST-2695,20,,,,,,fallback_20
ST-2694,6,4585.0, 국회6문,,6.0,QR,seoul_open_data
ST-2693,10,4796.0, 부산은행,,10.0,QR,seoul_open_data
ST-2692,8,4528.0, 양천구청역 1번출구,,8.0,QR,seoul_open_data
ST-2691,20,,,,,,fallback_20
ST-2690,4,3629.0, 청담사거리(신한오피스텔빌딩 앞),,4.0,QR,seoul_open_data
ST-269,30,609.0, 제기2교,30.0,,LCD,seoul_open_data
ST-2689,10,3628.0, 역삼1동 주민센터,,10.0,QR,seoul_open_data
ST-2688,10,3627.0, 압구정나들목,,10.0,QR,seoul_open_data
ST-2687,20,,,,,,fallback_20
ST-2686,10,3624.0, 대모산입구역 7번 출구 앞,,10.0,QR,seoul_open_data
ST-2685,10,3623.0, 일원에코파크 앞(개포로 방면),,10.0,QR,seoul_open_data
ST-2684,7,3622.0, 은마아파트입구 사거리(1),,7.0,QR,seoul_open_data
ST-2683,20,,,,,,fallback_20
ST-2682,10,3620.0, 청담역 11번 출구,,10.0,QR,seoul_open_data
ST-2681,10,3618.0, 서울율현초교 삼거리,,10.0,QR,seoul_open_data
ST-2680,10,3616.0, 역삼중학교 앞(체육관 방향),,10.0,QR,seoul_open_data
ST-268,20,,,,,,fallback_20
ST-2679,10,3615.0, 서울 논현동우체국 앞,,10.0,QR,seoul_open_data
ST-2678,10,3614.0, 은마아파트 입구 사거리,,10.0,QR,seoul_open_data
ST-2677,10,3612.0, 은곡마을,,10.0,QR,seoul_open_data
ST-2676,20,,,,,,fallback_20
ST-2675,20,,,,,,fallback_20
ST-2674,16,3609.0, 언주초등학교 입구,,16.0,QR,seoul_open_data
ST-2673,10,3606.0, 신사동주민센터 옆,,10.0,QR,seoul_open_data
ST-2672,20,,,,,,fallback_20
ST-2671,15,3604.0, 삼성중앙역 5번출구,,15.0,QR,seoul_open_data
ST-2670,20,,,,,,fallback_20
ST-267,15,607.0, 신이문역 2번출구,15.0,,LCD,seoul_open_data
ST-2669,5,4318.0, 방배역 2번 출구,,5.0,QR,seoul_open_data
ST-2668,5,4317.0, 양재근린공원,,5.0,QR,seoul_open_data
ST-2667,25,4316.0, 고속터미널역 3번출구,,25.0,QR,seoul_open_data
ST-2666,10,4315.0, 이투스교육 앞,,10.0,QR,seoul_open_data
ST-2665,20,,,,,,fallback_20
ST-2664,10,4313.0, 반포종합운동장,,10.0,QR,seoul_open_data
ST-2663,10,4312.0, 반포미도2차아파트 옆,,10.0,QR,seoul_open_data
ST-2662,20,,,,,,fallback_20
ST-2661,20,,,,,,fallback_20
ST-2660,20,,,,,,fallback_20
ST-266,15,606.0, 휘경공고앞,15.0,,LCD,seoul_open_data
ST-2659,10,4307.0, 고투몰 gate 15옆,,10.0,QR,seoul_open_data
ST-2658,10,4306.0, 서래공원 앞,,10.0,QR,seoul_open_data
ST-2657,8,4305.0, 서일스포츠센터,,8.0,QR,seoul_open_data
ST-2656,10,4304.0, 서울고앞,,10.0,QR,seoul_open_data
ST-2655,8,4303.0, 매헌역 2번출구앞광역버스 정류장앞(22-297),,8.0,QR,seoul_open_data
ST-2654,10,4169.0, 신대방삼거리,,10.0,QR,seoul_open_data
ST-2653,25,4167.0, 구로교 아래,,25.0,QR,seoul_open_data
ST-2652,10,4162.0, 노량진1동 청소년독서실,,10.0,QR,seoul_open_data
ST-2651,10,4158.0, 노량진근린공원,,10.0,QR,seoul_open_data
ST-2650,10,4153.0, 흑석동효사정앞,,10.0,QR,seoul_open_data
ST-265,8,605.0, 신설동역8번출구,8.0,,LCD,seoul_open_data
ST-2649,10,4152.0, 상도효성해링턴플레이스,,10.0,QR,seoul_open_data
ST-2648,8,4584.0, 국회2문,,8.0,QR,seoul_open_data
ST-2647,12,4583.0, 의정관,,12.0,QR,seoul_open_data
ST-2646,12,4582.0, 국회도서관,,12.0,QR,seoul_open_data
ST-2645,12,4581.0, 국회소통관,,12.0,QR,seoul_open_data
